"id","text","cycle4_3e","cycle4_4e","cycle4_5e","cycle3_6e"
"id2721","Long John répliqua lui-même :  –  C’est  moi,  monsieur. Ces  pauves  gars m’ont  choisi comme capitaine, monsieur, après votre désertion. (Et il appuya fortement  sur  le  mot. )  Nous  sommes  prêts  à  nous  soumettre sans  barguigner,  si  nous  pouvons  en  venir  à  un  accord  avec vous. Tout ce que je vous demande, capitaine Smollett, c’est votre parole de me laisser sortir sain et sauf de cette palanque et de me donner une minute pour me mettre hors de portée, avant d’ouvrir le feu. – Mon garçon, dit le capitaine Smollett, je n’ai pas la moindre  envie  de  causer  avec  vous. Si  vous  désirez  me  parler,  vous pouvez venir, voilà tout. S’il y a quelque traîtrise, elle viendra de votre côté, et que le Seigneur vous en préserve. – Cela me suffit, capitaine, lança gaiement Long John. Un",0,0,1,0
"id2722","Et, le regardant avec placidité, le capitaine se mit à bourrer  une pipe. – Si Abraham Gray … commença Silver. – Assez ! cria M. Smollett. Gray ne m’a rien raconté, et je ne lui ai rien demandé ; et qui plus est, je préférerais vous voir, vous et lui et toute cette île, sauter en l’air et retomber en mille morceaux. Voilà ce que vous devez savoir, mon garçon, à ce sujet. Cette  petite  bouffée d’humeur  eut  pour  résultat  de  calmer  Silver. Son début d’irritation tomba, et il se ressaisit :   – Ça se peut ben, dit -il. Je n’ai pas à déterminer ce que les gens comme il faut peuvent juger correct ou non, suivant le cas. Et  puisque  vous  vous  apprêtez  à  fumer  une  pipe,  capitaine,  je prendrai la liberté d’en faire autant. Il bourra sa pipe et l’alluma. Pendant un bon moment, les",0,0,1,0
"id2723","Et avec un effroyable blasphème, il s’éloigna péniblement, labourant  le  sable  mou ; puis,  après  quatre  ou  cinq  tentatives infructueuses, il franchit la palissade avec l’aide de l’ homme au pavillon blanc, et disparut entre les arbres. Chapitre XXI    L’attaque   Dès que Silver eut disparu, le capitaine, qui n’avait cessé de le surveiller, se retourna vers l’intérieur de la maison et constata que, sauf Gray, personne n’était à son poste. Ce fut la première fois que nous le vîmes réellement en colère. – À vos postes ! rugit -il. (Puis, quand nous eûmes regagné nos  places :)  Gray,  je  vous  signalerai  sur  le  journal  de  bord ; vous  avez  accompli  votre  devoir  en  vrai  marin. Monsieur  Trelawney,  votre  conduite  m’étonne. Et  vous,  docteur,  vous  avez porté l’uniforme royal, je pense. Si c’est ainsi que vous serviez à Fontenoy, monsieur, vous auriez mieux fait ce jour-là de rester",0,0,1,0
"id2724","Une heure s’écoula. – Zut pour eux ! fit le capitaine. On s’assomme ici plus que  dans le pot-au-noir. Gray, sifflez pour faire venir le vent. Ce fut alors que se manifestèrent les premiers symptômes  de l’attaque. – Pardon, monsieur, dit Joyce, si je vois quelqu’un, dois-je  tirer dessus ? – Je vous l’ai déjà dit ! s’impatienta le capitaine. – Merci, monsieur, répliqua Joyce, avec la même politesse  placide. Il ne se produisit rien tout d’abord, mais la remarque nous avait tous mis en alerte. L’œil et l’oreille aux aguets, les mousquetaires soupesaient leurs fusils. Isolé au centre du blockhaus, le capitaine pinçait les lèvres d’un air soucieux. Quelques  secondes  passèrent. Soudain Joyce  épaula  et  fit feu. La détonation roulait encore, que plusieurs autres lui répliquèrent en une décharge prolongée, par coups successifs venant à la file indienne, de tous les côtés de l’enclos. Plusieurs balles",0,0,1,0
"id2725","Au même moment, un autre pirate empoigna par le canon le mousquet de Hunter, le lui arracha des mains, l’attira par la meurtrière, et, d’un coup formidable, étendit sur le sol le pauvre garçon inanimé. Cependant, un troisième contourna la maison impunément,  surgit  soudain  à  l’entrée  et  se  jeta,  couteau  levé, sur le docteur. La  situation  était  complètement  retournée. Une  minute plus  tôt,  nous  tirions,  abrités,  sur  un  ennemi  à  découvert ;   maintenant, c’était à notre tour de nous voir sans abri et incapables de riposte. La maison de rondins était pleine de fumée, ce à quoi nous devions une sécurité relative. Des cris tumultueux, avec les détonations  des  coups  de  pistolet,  et  une  plainte  affreuse, m’emplissaient les oreilles. – Dehors, garçons, dehors, et combattons à l’air libre ! Les  coutelas ! ordonna le capitaine.",0,0,1,0
"id2726","CINQUIÈME PARTIE MON AVENTURE EN MER Chapitre XXII Où commence mon aventure en mer   Les mutins ne revinrent pas à la charge. Il ne nous arriva même plus un coup de fusil de la forêt. Ils en avaient « pris leur dose pour ce jour-là », comme disait le capitaine, et nous eûmes toute la tranquillité nécessaire pour soigner les blessés et préparer  le  dîner. En  dépit  du  danger,  le  chevalier m’aida  à  faire  la cuisine  dehors,  et  même  là  nous  avions  la  tête  à  demi  perdue d’horreur,  en  entendant  les  plaintes  affreuses  des  patients  du docteur. Des  huit  hommes  tombés  durant  l’action,  trois  seulement respiraient  encore,  à  savoir :  le  pirate  frappé  devant  la  meurtrière, Hunter et le capitaine Smollett. Les deux premiers pouvaient être considérés comme perdus : le mutin, en effet, trépas-",0,0,1,0
"id2727","Tout le temps que je passai à nettoyer le blockhaus, puis à laver la vaisselle du dîner, ce dégoût et cette envie ne cessèrent de  croître,  tant  qu’à  la  fin,  comme  je  me  trouvais  proche  d’un sac à pain, et que personne ne me regardait, je fis le premier pas vers mon escapade en remplissant de biscuit les deux poches de ma vareuse. J’étais stupide si l’on veut, et certainement j’allais commettre  une  action  insensée  et  téméraire ; mais  j’étais  résolu  à l’accomplir  avec  le  maximum  de  chances  en  mon  pouvoir. Ces biscuits, en cas d’imprévu, m’empêcheraient toujours de mourir de faim jusque dans la soirée du lendemain. Ce dont je m’emparai ensuite fut une paire de pistolets et, comme  j’avais  déjà  une  poire  à  poudre  et  des  balles,  je m’estimai bien pourvu d’armes. Quant au plan que j’avais en tête, il n’était pas mauvais en",0,0,1,0
"id2728","Presque  au  même  moment,  le  soleil  se  coucha  derrière  la Longue-Vue  et,  comme  la  brume  s’épaississait  rapidement,  le crépuscule commença à tomber. Je n’avais pas de temps à perdre si je voulais découvrir le bateau ce soir-là. La roche blanche, très visible au -dessus de la brousse, était bien encore à deux cents toises plus loin sur la langue de terre, et  il  me  fallut  un  bon  moment  pour  l’atteindre,  en  rampant  la plupart du temps à quatre pattes, parmi le hallier. La nuit était presque tombée quand je posai la main sur son flanc rugueux. Juste  au -dessous,  à  son  pied,  il  y  avait  un  minuscule  creux  de gazon  vert,  masqué  par  des  rebords  et  par  une  épaisse  végétation qui me venait à mi-jambe ; et au milieu du trou, une petite tente  en  peaux  de  chèvres,  comme  celles  que  les  bohémiens",0,0,1,0
"id2729","Tout d’abord, elle surgit devant moi comme une tache d’un noir  plus  foncé  que  les  ténèbres ; puis  ses  mâts  et  sa  coque  se profilèrent peu à peu, et en un instant – car le courant du reflux devenait plus fort à mesure que j’avançais – je me trouvai à côté de son amarre, que j’empoignai. L’amarre était bandée comme la corde d’un arc, tant le navire  tirait  sur  son  ancre. Tout  autour  de  la  coque,  dans l’obscurité,  le  clapotis  du  courant  bouillonnait  et  babillait   comme un petit torrent de montagne. Un coup de mon coutelas, et l’Hispaniola serait partie, murmurante, avec la marée. C’était  très  joli ; mais  je  me  rappelai  à  temps  que  le  choc d’une  amarre  bandée  que  l’on  coupe  net,  est  aussi  dangereux qu’une ruade de cheval. Il y avait dix à parier contre un que, si",0,0,1,0
"id2730","Quel motif m’y incita, je l’ignore. Ce fut en premier lieu instinct  pur ; mais  une  fois  que  je  l’eus  saisi  et  qu’il  tint  bon,  la curiosité prit peu à peu le dessus, et je me déterminai à jeter un coup d’œil par la fenêtre de la cabine. Me  hissant  sur  le  cordage  à  la  force  des  poignets,  et  non sans danger, je me mis presque debout dans la pirogue, et pus ainsi découvrir le plafond de la cabine et une partie de son intérieur. Cependant la goélette et sa petite conserve filaient sur l’eau à bonne vitesse ; en fait nous étions déjà arrivés à la hauteur du feu du campement. Le bateau jasait, comme disent les marins, assez  fort,  refoulant  avec  un  incessant  bouillonnement  les  innombrables rides du clapotis ; si bien qu’avant d’avoir l’œil par-",0,0,1,0
"id2731","Ce projet fut vite abandonné. Parmi les pierres tombées, le ressac écumait et grondait ; avec des chocs violents, les lourdes lames  jaillissaient  et  s’écroulaient,  se  succédant  de  seconde  en seconde ; et je prévis que si je m’aventurais plus près, je serais roulé  à  mort  sur  cette  côte  sauvage,  ou  m’épuiserais  en  vains efforts pour escalader les rocs surplombants. Et ce n’était pas tout, car, rampant de compagnie à la surface  des  tables  rocheuses  ou  se  laissant  tomber  dans  la  mer  à grand bruit, j’aperçus d’énormes monstres limoneux – des sortes  de  limaces,  mais  d’une  grosseur  démesurée  –  par  deux  ou trois douzaines à la fois, qui faisaient retentir les échos de leurs aboiements. J’ai  su  depuis  que  c’étaient  des  lions  de  mer,  entièrement inoffensifs. Mais leur aspect, joint à la difficulté du rivage et à la",0,0,1,0
"id2732","Il était grand temps, car la soif commençait à me tourmenter. L’éclat du soleil par en haut, sa réverbération sur les ondes, l’eau  de  mer  qui  retombait  et  séchait  sur  moi,  m’enduisant  les lèvres  de  sel,  se  combinaient  pour  me  parcheminer  la  gorge  et m’endolorir la tête. La vue des arbres si proches me rendit presque  malade  d’impatience ; mais  le  courant  eut  tôt  fait  de m’emporter au -delà de la pointe ; et quand la nouvelle étendue de  mer  s’ouvrit  devant  moi,  j’aperçus  un  objet  qui  changea  la nature de mes soucis. Droit  devant  moi, à  moins  d’un  demi-mille,  je  vis l’Hispaniola  sous  voiles. Malgré  ma  certitude  d’être  pris,  je souffrais si fort du manque d’eau, que je ne savais plus si je devais  me  réjouir  ou  m’attrister  de  cette  perspective. Mais  bien avant d’en être arrivé à une conclusion, la surprise me posséda",0,0,1,0
"id2733","Ma première impulsion fut de désespérer, mais la seconde inclina  vers  la  joie. La  goélette  évita,  jusqu’à  me  présenter  son travers… elle évita jusqu’à couvrir la moitié, puis les deux tiers, puis les trois quarts de la distance qui nous séparait. Les vagues bouillonnantes  écumaient  sous  son  étrave. Vue  d’en  bas ,  dans mon coracle, elle me semblait démesurément haute. Et alors, tout soudain, je me rendis compte du danger. Je n’eus pas le temps de réfléchir non plus que d’agir pour me sauver. J’étais sur le sommet d’une ondulation quand, dévalant de la  plus  voisine,  la  goélette  fondit  sur  moi. Son  beaupré  arriva au -dessus  de  ma  tête. Je  me  levai d’un  bond  et  m’élançai  vers lui,  envoyant  le  coracle  sous  l’eau. D’une  main,  je  m’accrochai au  bout -dehors  de  foc,  tandis  que  mon  pied  se  logeait  entre  la draille et le bras, et j’étais encore cramponné là, tout pantelant,",0,0,1,0
"id2734","Je comprenais qu’il n’y avait pas de temps à perdre : esquivant le gui qui balayait de nouveau le pont, je courus à l’arrière et descendis par le capot d’échelle, dans la cabine. Il  y  régnait  un  désordre  difficile  à  imaginer. Tout  ce  qui fermait  à  clef,  on  l’avait  ouvert  de  force  pour  y  rechercher  la carte. Il y avait sur le plancher une couche de boue, aux endroits où les forbans s’étaient assis pour boire ou délibérer après avoir pataugé  dans  le  marais  avoisinant  leur  camp. Sur  les  cloisons, peintes  d’un  beau  blanc  et  encadrées  de  moulures  dorées, s’étalaient  des  empreintes  de  mains  sales. Des  douzaines  de bouteilles  vides  s’entrechoquaient  dans  les  coins,  au  roulis  du navire. Un des livres médicaux du docteur restait ouvert sur la table : on en avait arraché la moitié des feuillets, pour allumer",0,0,1,0
"id2735","La  proposition  ne  me  parut  pas  dénuée  de  sens. Nous conclûmes  le  marché  sur-le-champ. Trois  minutes  plus  tard, l’Hispaniola voguait paisiblement vent arrière et longeait la côte de  l’île  au  trésor. J’avais  bon  espoir  de  doubler  sa  pointe  nord avant midi et de louvoyer ensuite jusqu’à la baie du Nord avant la marée haute, afin de nous échouer en paix et d’attendre que la marée descendante nous permît de débarquer. J’amarrai  alors  la  barre  et  descendis  chercher  dans  mon coffre personnel un mouchoir de soie fine donné par ma mère. Je m’en servis pour aider Hands à bander la large blessure saignante qu’il avait reçue à la cuisse. Après avoir mangé un peu et avalé quelques gorgées d’eau -de-vie, il commença à se remonter visiblement, se tint plus droit, parla plus haut et plus net, et parut un tout autre homme.",0,0,1,0
"id2736","Néanmoins,  je  fus  prompt  à  la  réplique,  car  je  me  rendais compte de ma supériorité sur lui et qu’avec un être aussi abjectement stupide, je n’aurais pas de peine à lui cacher mes soupçons jusqu’au bout. – Du vin ? dis-je. À la bonne heure. Voulez -vous du blanc  ou du rouge ? – Ma foi, j’avoue que c’est à peu près la même chose pour moi, camarade : pourvu qu’il soit fort et qu’il y en ait beaucoup, cré nom, qu’est-ce que ça fait ? –  Très  bien. Je  vais  vous  donner  du  porto,  maître  Hands. Mais il me faudra chercher après. Là -dessus, je m’engouffrai dans le capot avec tout le fracas possible,  retirai  mes  souliers,  filai  sans  bruit  par  la  coursive, montai  l’échelle  du  gaillard  d’avant,  et  passai  ma  tête  hors  du capot avant. Je savais qu’il ne s’attendrait pas à me voir là, mais",0,0,1,0
"id2737","Et maintenant, écoute, ajouta -t -il, changeant soudain de ton, ça suffit de ces bêtises ! La marée est assez haute à présent. Je vais te  donner  mes  ordres,  capitaine  Hawkins,  et  nous  allons  nous mettre au plein et en finir. Tout compte fait, nous n’avions guère plus de deux milles à parcourir ; mais la navigation était délicate, l’ accès de ce mouillage nord était non seulement étroit et peu profond, mais orienté  de  l’est  à  l’ouest,  en  sorte  que  la  goélette  avait  besoin  d’une main habile pour l’atteindre. J’étais, je crois, un bon et prompt subalterne,  et  Hands  était,  à  coup  sûr,  un  excellent  pilote,  car nous exécutâmes des virages répétés et franchîmes la passe en frôlant les bancs de sable avec une précision et une élégance qui faisaient plaisir à voir. Sitôt l’entrée du goulet dépassée, la terre nous entoura de",0,0,1,0
"id2738","Voyant que je m’ apprêtais à me dérober, il s’arrêta lui aussi, et une minute ou deux se passèrent en feintes de sa part, et en mouvements correspondants de la mienne. C’était là un jeu de  cache-cache  auquel  je  m’étais  maintes  fois  amusé  durant mon  enfance,  parmi  les  rochers  de  la  crique  du  Mont-Noir ; mais je n’y avais encore jamais joué, on peut le croire, d’une façon  aussi  âprement  palpitante  que  cette  fois-ci. Pourtant,  je  le répète,  c’était  un  jeu  d’enfant,  et  je  me  croyais  capable  de  surpasser en agilité un marin d’un certain âge, et blessé à la cuisse. En  somme,  mon  courage  s’accrut  tellement  que  je  me  permis quelques furtives réflexions sur l’issue de l’affaire. Mais tout en constatant que je pouvais la retarder longtemps, je ne voyais nul espoir de salut définitif. Les  choses  en  étaient  là,  quand  soudain  l’Hispaniola  tou-",0,0,1,0
"id2739","Sitôt  convaincu  du  fait,  je  commençai  à  me  sentir  vertigineux d’épuisement et d’horreur. Le sang tiède ruisselait sur ma poitrine et sur mon dos. Le poignard, à l’endroit où il avait cloué mon  épaule  au  mât,  me  brûlait  comme  un  fer  rouge,  et  néanmoins, ce qui me torturait ce n’était pas cette souffrance physique, que j’aurais, à elle seule, supportée sans murmure, c’était la peur  qui  m’emplissait  l’esprit,  de  tomber  des  barres  de  perroquet dans cette immobile eau verte. Je  me  cramponnai  des  deux  mains  avec  une  force  à m’endolorir  les  ongles,  et  fermai  les  yeux  pour  ne  plus  voir  le danger. Insensiblement  je  recouvrai  mes  esprits,  mon  pouls   apaisé reprit une cadence plus naturelle, et je me sentis de nouveau en possession de moi-même. Ma première pensée fut d’arracher le poignard ; mais, soit",0,0,1,0
"id2740","En fin de compte, j’étais hors de la mer, et je n’en revenais pas les mains vides. La goélette était là, libre enfin de flibustiers et  prête  à  recevoir  nos  hommes  et  à  reprendre  le  large. Je n’avais plus d’autre désir que de me voir rentré à la palanque où je  me  glorifierais  de  mes  exploits. On  pouvait  bien  me  blâmer un peu à cause de ma fugue, mais la reprise de l’Hispaniola était un argument sans réplique, et j’espérais que le capitaine Smollett lui-même avouerait que je n’avais pas perdu mon temps. Mis  en  excellente  humeur  par  cette  idée,  je  me  disposai  à retourner au blockhaus auprès de mes compagnons. Je me rappelai que la plus orientale des rivières qui se déversent dans le mouillage  du  capitaine  Kidd  venait  de  la  montagne  à  deux sommets située sur ma gauche ; et je me dirigeai de ce côté, afin",0,0,1,0
"id2741","Par  l’ouïe,  je  percevais le  tranquille  bourdon  des  ronfleurs,  et par intervalles un petit bruit, un trémoussement et un becquètement dont je ne pouvais déterminer l’origine. Les  bras  tendus  devant  moi,  je  pénétrai  sans  bruit. J’irais me  coucher  à  ma  place  (pensais-je  avec  un  petit  rire  muet)  et m’amuserais  à  voir  leurs  têtes  quand  ils  me  découvriraient  au matin. Mon  pied  heurta  quelque  chose  de  mou :  c’était  la  jambe d’un dormeur, qui se retourna en grognant, mais sans se réveiller. Et alors, tout d’un coup, une voix stridente éclata dans les  ténèbres :   – Pièces de huit ! pièces de huit ! pièces de huit ! pièces de huit ! pièces de huit ! et ainsi de suite, sans arrêt ni changement, comme un cliquet de moulin. Le perroquet vert de Silver, Capitaine Flint ! C’était lui que",0,0,1,0
"id2742","À  tout  cela,  comme  on  peut  le  croire,  je  ne  répliquai  rien. On  m’avait  placé  le  dos  au  mur ; je  restais  là,  regardant  Silver dans les yeux, et faisant montre, je l’espère, d’une passable fermeté, mais le cœur plein d’un sombre désespoir. Silver tira très posément deux ou trois bouffées de sa pipe,  et poursuivit ainsi :   – Maintenant, vois-tu, Jim, puisque aussi bien tu es ici, je vais te dire un peu ma façon de penser. Je t’ai toujours estimé comme un garçon d’esprit et comme mon propre portrait lorsque  j’étais  jeune  et  de  bonne  mine. J’ai  toujours  désiré  que  tu t’enrôles  avec  nous,  pour  recevoir  ta  part  et  mourir  en  gentilhomme. Et maintenant, mon brave, tu vas y venir. Le capitaine Smollett  est  un  bon  marin,  je  le  reconnaîtrai  toujours,  mais  à cheval sur la discipline. « Le devoir avant tout », qu’il dit, et il a",0,0,1,0
"id2743","Mais il y a deux ou trois choses que je dois vous raconter, dis-je, très  surexcité  à  ce  moment. Voici  la  première. Vous  êtes  dans une mauvaise passe : navire perdu, trésor perdu, hommes perdus :  toute  votre  entreprise  a  fait  naufrage ; et  si  vous  voulez savoir à qui vous le devez, eh bien, c’est à moi ! J’étais dans la barrique de pommes le soir de notre arrivée en vue de terre, et je vous ai entendus, vous John, et vous Dick Johnson, et Hands, qui est présentement au fond de la mer, et j’ai répété sur l’heure jusqu’à  la  dernière  de  vos  paroles. Et  quant  à  la  goélette,  c’est moi qui ai coupé son câble, et c’est moi qui ai tué les hommes que vous aviez à son bord, et c’est moi qui l’ai menée là où au-",0,0,1,0
"id2744","Il  y  eut  un  long  silence. J’étais  debout,  adossé  au  mur,  et mon cœur battait comme un marteau de forgeron, mais à présent un rayon d’espoir luisait en moi. Silver se laissa aller contre le mur, les bras croisés, la pipe au coin des lèvres, aussi impassible que s’il eût été l’église ; pourtant son regard allait à la dérobée vers ses fougueux partisans, et il ne cessait de les observer du coin de l’œil. Quant à eux, ils se rassemblaient graduellement   vers  l’autre  extrémité  du  blockhaus,  et  leurs  confus  chuchotements faisaient dans mes oreilles un bruit continu de ruisseau. L’un  après  l’autre ils  levaient  les  yeux,  et  la  rouge  lueur  de  la torche  éclairait  pendant  une  seconde  leurs  visages  inquiets ; mais ce n’était pas vers moi, c’était vers Silver que se dirigeaient",0,0,1,0
"id2745","Jim… du mauvais ou du bon. Et  il  avala  encore  une  goulée  de  cognac,  en  secouant  sa grosse  tête  blonde,  de  l’air  de  quelqu’un  qui  n’augure  rien  de bon. Chapitre XXIX    Encore la tache noire   Le conseil des flibustiers durait depuis un moment, lorsque l’un  d’eux  rentra  dans  la  maison,  et  avec  une  répétition  du même salut, qui avait à mes yeux un sens ironique, demanda à emprunter  la  torche  pour  une  minute. Silver  acquiesça  d’un mot,  et  l’envoyé  se  retira,  nous  laissant  tous  deux  dans l’obscurité. – Voilà le coup de temps qui approche, Jim, me dit Silver,  qui avait pris alors un ton tout à fait amical et familier. J’allai regarder à la meurtrière la plus voisine. Les braises du grand feu s’étaient presque consumées, et leur lueur faible et obscure  me  fit  comprendre  pourquoi  les  conspirateurs  dési-",0,0,1,0
"id2746","Silver : tu  veux  tricher  au  jeu,  voilà  ce  qui  cloche  avec  toi. Et puis, quatrièmement, il y a ce garçon-là. – Est-ce tout ? interrogea tranquillement Silver. – Et c’est bien suffisant ! riposta George. Nous serons pen-  dus et séchés au soleil pour ta maladresse. – Eh bien, maintenant, écoutez-moi tous. Je vais répondre sur ces quatre points ; l’ un après l’autre, je vais y répondre. J’ai fait un gâchis de cette croisière, hein ? Allons, voyons, vous savez tous ce que je voulais ; et vous savez tous que si on avait fait cela,  nous  serions  cette  nuit  comme  les  précédentes  à  bord  de l’Hispaniola, tous bien vivants et en bon état, et le ventre plein de  bonne  tarte  aux  prunes,  et  le  trésor  arrimé  dans  la  cale  du bâtiment,  cré  tonnerre ! Or  donc,  qui  m’a  contredit ? Qui  m’a",0,0,1,0
"id2747","Mais, tout inexplicable qu’elle fût pour moi, l’apparition de la carte était encore plus incroyable pour les mutins survivants. Ils sautèrent dessus comme des chats sur une souris. Elle passa de main en main ; on se l’arrachait ; et à entendre les jurons, les cris,  les  rires  puérils  dont  s’accompagnait  leur  examen,  on  aurait  cru,  non  seulement  qu’ils  palpaient  déjà  l’or,  mais  qu’ils étaient en mer avec et, de plus, en sûreté. – Oui, dit l’ un, c’est sûrement celle de Flint. J. F. avec une barre dessous et les deux demi-clefs10 : il signait toujours ainsi. –  Très  joli,  dit  George. Mais  comment  allons-nous  faire  pour emporter le trésor, sans navire ? D’un bond, Silver se leva, et s’appuyant au mur d’une main ,  s’écria :   –  Cette  fois,  je  te  préviens,  George. Encore  un  mot  de  ce genre,  et  je  te  provoque  au  combat. Comment  l’emporter ? …",0,0,1,0
"id2748","Sur parole   Je fus réveillé – ou plutôt nous fûmes tous réveillés, car je vis  la  sentinelle,  qui  s’était  affaissée  contre  un  jambage  de  la porte, se redresser en sursaut – par une voix vibrante et cordiale qui venait de la lisière du bois. – Ho ! du blockhaus, oh ! criait-on. Voici le docteur. C’était  lui-même  qui  nous  hélait. Ma  joie  de  l’entendre n’était  pas  sans  mélange. Au  souvenir  de  mon  escapade,  à  la pensée du danger où elle m’avait jeté, je rougissais de confusion et n’osais affronter la vue du nouvel arrivant. Il avait dû se lever dans le noir, car il faisait à peine jour. Courant à une meurtrière, je l’aperçus debout, comme cette autre  fois  Silver,  et  baigné  jusqu’à  mi-jambe  dans  un  brouillard stagnant. – Vous, docteur ! Bien le bonjour, monsieur ! s’écria Silver,",0,0,1,0
"id2749","Après les avoir médicamentés à la ronde – et ils suivaient ses  prescriptions  avec  une  docilité  bien  amusante,  plus  digne d’écoliers que de pirates – il conclut :   – Eh bien, voilà qui est fait pour aujourd’hui… Et maintenant,  j’aimerais,  s’il  vous  plaît,  avoir  un  entretien  avec  ce  garçon. Et il fit dans ma direction un signe de tête négligent. George Merry était à la porte, où il crachait le mauvais goût de quelque médecine. À peine le docteur eut-il émis sa requête, qu’il  se  retourna  tout  rouge  et  lança  un  « non ! »  accompagné d’un juron. Silver frappa le tonnelet du plat de sa main. – Silence ! rugit -il. (Et il promena autour de lui un vrai regard  de  lion. ) Docteur,  continua-t- il  de  son  ton  habituel, connaissant votre faible pour ce garçon, j’y ai pensé. Nous vous",0,0,1,0
"id2750","À ces mots, il se recula de quelques pas, de façon à ne plus nous entendre, et s’asseyant sur une souche, se mit à siffler. Il se retournait de temps à autre sur son siège, de façon à nous surveiller, le docteur et moi, alternativement avec ses ingouvernables  forbans,  qui  faisaient  la  navette  sur  le  sable,  entre  le  feu qu’ils s’occupaient à rallumer, et la maison d’où ils rapportaient du lard et du biscuit pour le déjeuner. – Ainsi, Jim, me dit tristement le docteur, vous voilà ici. Le vin que vous avez tiré il faut le boire, mon garçon. Dieu sait que je  n’ai  pas  le  cœur  de  vous  faire  de  reproches,  mais  que  cela vous plaise ou non, je vous ferai remarquer ceci : quand le capitaine Smollett était bien portant, vous n’avez pas osé partir ; et",0,0,1,0
"id2751","Silver rayonnait. Il s’écria :  –  Vous  ne  pourriez  mieux  parler,  j’en  suis  sûr,  monsieur,  fussiez -vous ma mère. – Voilà donc ma première concession, reprit le docteur. Ma seconde  est  un  avis. Gardez  bien  le  petit  auprès  de  vous,  et quand  vous  aurez  besoin  de  secours,  hélez. Je  m’en  vais  de  ce pas vous le chercher, et cela même vous montre que je ne parle pas en l’air… Au revoir, Jim. Et le docteur Livesey me serra les mains à travers la palissade,  adressa  un  signe  de  tête  à  Silver,  et  d’un  pas  rapide s’enfonça dans le bois. Chapitre XXXI La chasse au trésor :    l’indicateur de Flint   – Jim, me dit Silver quand nous fûmes seuls, si je t’ai sauvé la vie, tu viens de me rendre la pareille, et je ne l’oublierai pas. J’ai  vu  le  docteur  te  faire  signe  de  filer,  je  l’ai  vu  du  coin  de",0,0,1,0
"id2752","Nous devions offrir un curieux spectacle : tous en sales habits de marins, et tous, sauf moi, armés jusqu’aux dents. Silver portait deux fusils en bandoulière, un devant et un derrière, outre  un  grand  coutelas  à  la  ceinture,  et  un  pistolet  dans  chaque poche  de  son  habit  à  pans  carrés. Pour  compléter  ce  singulier équipage, Capitaine Flint se tenait perché sur son épaule, et caquetait des bribes incohérentes de propos maritimes. Une laisse à la ceinture, je suivais docilement le coq, qui tenait l’autre bout, tantôt de sa main libre, tantôt entre ses dents puissantes. J’étais mené littéralement comme un ours apprivoisé. Les  autres  personnages  étaient  diversement  chargés. Les uns portaient des pioches et des pelles qu’ils avaient amenées à terre de l’Hispaniola, comme objets de toute première nécessité, les autres du lard, du biscuit et de l’eau-de-vie pour le repas",0,0,1,0
"id2753","En effet, comme nous le découvrîmes une fois sur les lieux, il s’agissait de bien autre chose. Au pied d’un fort gros pin, et à demi caché par un buisson vert, qui avait même à demi soulevé plusieurs  des  petits  os,  un  squelette  humain  gisait  sur  le  sol, avec quelques lambeaux de vêtements. Un frisson glaça d’abord tous les cœurs. Plus  hardi que  les  autres,  George  Merry  s’avança  pour  examiner les restes de vêtements. –  C’était  un  homme  de  mer,  déclara-t-il. En  tout  cas,  ceci  est bel et bien du drap de marin. – Bon, bon, fit Silver, il y a des chances ; tu ne t’attendais pas  à  trouver  ici  un  évêque,  je  suppose. Mais  qu’est-ce  que  ça veut dire, des os ainsi disposés ? Ce n’est pas naturel. En  effet,  au  second  coup  d’œil,  on  ne  pouvait  réellement",0,0,1,0
"id2754","La chasse au trésor :    la voix d’entre les arbres   Sous l’influence déprimante de cette crainte, aussi bien que pour laisser reposer Silver et le malade, toute la bande s’assit en arrivant au haut de la montée. Vu la légère inclinaison du plateau vers l’ouest, le point où nous étions arrivés dominait des deux côtés une vaste étendue. Devant nous, par-delà les cimes des arbres, on découvrait le cap des  Bois,  frangé  d’écume ; derrière,  s’étalaient  à  nos  pieds  le mouillage  et  l’îlot  du  Squelette,  et  l’on  voyait  aussi  vers  l’est  – plus loin que la langue de terre et la plaine orientale – un grand espace  de  mer  libre. Au -dessus  de  nous  se  dressait  la  LongueVue,  tachetée  de  pins  solitaires  et  striée  de  sombres  crevasses. On n’entendait que le bruit lointain du ressac s’élevant de toutes parts,  joint  au  bourdonnement,  dans  la  brousse,  de  myriades",0,0,1,0
"id2755","La voix s’était tue depuis longtemps qu’ils regardaient toujours devant eux, muets et terrifiés. – La question est réglée, après ça ! bégaya l’ un. Fichons le  camp ! – Ce  sont  là  ses  dernières  paroles,  soupira  Morgan,  ses  dernières paroles dans ce monde. Dick avait tiré sa bible et priait avec ardeur. Car Dick avait été  bien  élevé,  avant  de  naviguer  et  de  rencontrer  de  mauvais compagnons. Mais  Silver  doutait  encore. Je  l’entendais  claquer  des  dents, mais malgré cela, il ne se rendait toujours pas. – Personne dans cette île ne sait rien de Darby, murmurat -il,  personne  en  dehors  de  nous  autres. (Et  puis,  faisant  un grand  effort :)  Camarades,  cria -t-il,  je  suis  venu  ici  pour  avoir cette  marchandise,  et  je  ne  reculerai  devant  homme  ni  diable. Flint vivant ne m’a jamais fait peur et, par tous les diables ! je le",0,0,1,0
