"id","text","level1","level2","level3","level4"
"id1202","Raju ouvra les yeux . Sa mère le secouait afin de le réveiller en disant : "" Réveille - toi Raju ! Tu vas être en retard à l' école . "" Raju était bien réveillé à présent . "" J' ai fait un rêve . "" se dit - il à lui - même . "" Quel drôle de rêve ! "" Raju se leva le sourire aux lèvres . Il devait se dépêcher s' il voulait arriver à l' heure à l' école . ""   . A toi de colorier ce dessin comme tu le souhaites . A toi de colorier ce dessin comme tu le souhaites .",0,0,1,0
"id1203","Pourquoi est -ce que les abeilles bourdonnent ? Bzzz ... À quoi correspondent tous ces bourdonnements ? Est -ce un langage codé utilisé par les abeilles pour appeler leurs amies ou bien un bourdonnement de plaisir lorsqu' elles localisent du miel ? Les abeilles émettent un bourdonnement puissant lorsqu' elles volent . Leurs cousins , les bourdons , en particulier , sont très sonores . Le bruit est produit par le battement des ailes . Plus leurs ailes sont petites , plus les abeilles doivent les agiter pour voler . Et plus les ailes battent , plus le bourdonnement est intense . Les abeilles bourdonnent aussi pour faire quelque chose de très utile : elles transportent le pollen d' une fleur à l' autre , comme un facteur qui distribue le courrier de porte en porte . Le pollen , ce sont les grains poudreux que l' on trouve sur les fleurs .",0,0,1,0
"id1204","Il aide les plantes à fabriquer leurs graines . Les abeilles sont d' excellents pollinisateurs . Grâce à elles , de nombreuses nouvelles plantes germent et poussent un peu partout . Comment ces minuscules grains de pollen se collent - ils sur les pattes des abeilles ? Lorsque les abeilles butinent une fleur , les grains de pollen viennent se coller sur leurs pattes et leur corps . Lorsque ces mêmes abeilles bourdonnent près d' une fleur et exécutent une danse vive , leurs trémoussements font tomber le pollen sur d' autres fleurs . Les abeilles vont ensuite butiner d' autres fleurs , sur lesquelles elles laissent tomber du pollen pendant qu' elles en récoltent du nouveau , et ainsi de suite . Les abeilles sont les marraines bourdonnantes de nombreuses nouvelles plantes qui poussent loin de leur plante -tu entendre ta propre respiration ? En principe , non .",0,0,1,0
"id1205","Mais tu peux entendre une abeille respirer , parce que son bourdonnement est aussi constitué du bruit qu' elle fait en respirant . L' abeille possède un petit corps segmenté , du coup , lorsqu' elle respire , l' air se déplace dans les différentes parties de son corps de façon saccadée , comme dans un grand-huit . C' est cela qui provoque le bourdonnement . Incroyable , non ? Ces abeilles affairées ne sont - elles pas passionnantes ? LE SAVAIS - TU ? Les abeilles sont des travailleuses acharnées . L' hiver , elles peuvent vivre neuf mois , et l' été , jusqu' à deux mois seulement . Le fait de travailler sans relâche ne les rend pas ennuyeuses du tout . Fait étonnant , lorsque les abeilles accomplissent le travail d' une abeille plus jeune qu' elles , leur cerveau cesse de vieillir . Il se met à fonctionner comme celui d' une plus jeune abeille .",0,0,1,0
"id1206","Tu aimerais devenir une abeille , maintenant , n' est -ce pas ? Comme nous , les abeilles sont capables de reconnaître les visages . Chaque partie du visage est observée séparément , puis regroupée avec les autres afin de recomposer le visage . Évite d' embêter une abeille ! La caféine , qui est un composé chimique utilisé par certaines plantes comme insecticide naturel , permet aux abeilles de se souvenir de la localisation de la fleur . -ci pourra alors accueillir l' abeille pour une seconde visite . Les bourdons sont plus gros que les abeilles à miel et que d' autres espèces d' abeilles . Ils vivent dans des ruches et sont des insectes sociaux . De nombreux bourdons ne possèdent pas de dard . Ils ne produisent pas beaucoup de miel , mais sont d' excellents pollinisateurs . Pareil à une abeille !",0,0,1,0
"id1207","Une abeille à miel exécute une danse qui indique aux autres abeilles de la ruche où trouver le nectar . À ton tour de fournir des informations en dansant et de voir si tes amis comprennent ce que tu leur communiques . Essaie de bourdonner comme une abeille . Fais aller tes bras contre ton corps et vois si tu entends un bourdonnement . Les alvéoles , qui constituent la maison des abeilles , sont connues pour être des chefs - d' œuvre d' ingénierie . Qu' en penses Essaie de tracer des hexagones parfaits , comme ceux d' une alvéole , ou fabrique des modèles à partir de simples cartons . Tu trouveras peut - être alors la réponse . Essaie de humer délicatement différentes fleurs . Tu comprends mieux après que le miel , produit à partir de pollens différents , aura des arômes différents .",0,0,1,0
"id1208","Sindi était une petite fille pleine de vie qui adorait danser et chanter . Elle vivait dans une ferme avec ses parents et sa grand-mère . Sindi aimait beaucoup se promener avec sa grandmère et nourrir les animaux . Un soir , alors que Sindi et sa famille mangeaient leur dîner , la mère de Sindi lui dit quelque chose de très important : "" Sindi , après les vacances de Noël , tu vas commencer à aller à l' école . ""   . Sindi était si excitée ! Elle était heureuse de savoir qu' elle allait enfin apprendre à lire et écrire . Comme Sindi était heureuse , elle se mit à danser . Sa joie se répandit aux animaux de la ferme . Les chiens aboyaient plus forts , les moutons bêlaient plus joliment . Les papillons battaient des ailes et se posaient sur ses cheveux .",0,0,1,0
"id1209","Quand Sindi dansait , elle se balançait de gauche à droite et de droite à gauche , comme si elle était transportée par le vent . Elle chantait en même temps avec sa jolie voix . Alors que les vacances de Noël étaient presque finies , Sindi commença à se demander à quoi l' école allait ressembler . Elle ne voulait pas que sa mère apprenne qu' elle était nerveuse . Alors , elle demanda à sa grand-mère à quoi l' école allait ressembler . L' école , c' est très sérieux "" , lui dit grand-mère . "" Tu n' auras plus le temps de chanter et danser , tu devras beaucoup travailler . "" Ça ne plaisait pas du tout à Sindi . La dernière nuit avant le début de l' école était très chaude . Sindi n' arrivait pas à dormir . Elle sortit de la maison sur la pointe des pieds et s' assit devant pour regarder le ciel .",0,0,1,0
"id1210","La lune était grande et brillante , les étoiles scintillaient . Sindi parla alors à la belle lune : "" Chère lune si brillante , estce que tu as peur du noir ? Est -ce que c' est pour ça que les étoiles te tiennent compagnie ? "" "" Je vais à l' école demain , comment cela sera - t - il ? "" "" Est -ce que je pourrai chanter et danser ? ""   . Sindi se mit à chanter . Elle vit alors quelque chose de si incroyable qu' elle se frotta les yeux pour être sûre qu' elle voyait bien . Est -ce qu' elle s' était mise à rêver ? La lune souriait ! Et les étoiles dansaient en entendant sa chanson !",0,0,1,0
"id1211","Une douce voix se mit à lui parler . "" Chère Sindi "" , disait la voix , "" l' école est un endroit merveilleux . Tu vas apprendre plein de choses : lire et écrire , chanter et danser , rencontrer des amis . Mais , tu dois te reposer maintenant Sindi . Demain va être une magnifique journée . ""   . Sindi n' avait jamais vu quelque chose d' aussi incroyable . Elle voulait réveiller tout le monde pour leur montrer la lune qui parlait et les étoiles qui dansaient . Mais la lune l' arrêta . "" Chuuut , Sindi . C' est notre petit secret "" .",0,0,1,0
"id1212","La lune lui fit un clin d’ œil . Sindi retourna se coucher , rassurée par la lune , et s' endormit paisiblement . C' était l' heure de l' école . Maman tenait la main de Sindi alors qu' elles arrivaient à l' école . Sindi savait que cette journée allait être superbe , comme la lune lui avait dit . Des enfants arrivaient avec leurs papas et mamans . Ils étaient tous excités . Sindi avait hâte de se faire des amis . Dès midi , Sindi adorait l' école . "" J' aimerais que la lune puisse me voir maintenant "" , pensait - elle . "" Je vais apprendre à lire et à écrire . Mais je vais aussi danser et chanter ! "" Et tous les nouveaux amis de Sindi dansaient avec elle . Ils tapaient dans leurs mains et dansaient en entendant sa mélodie .",0,0,1,0
"id1213","Bhanwari et les livres arc-en-ciel Original Publisher : C’ était bientôt la rentrée des classes . Génial ! Mais pourquoi Bhanwari était - elle si inquiète ? Sa maman lui avait apporté dix nouveaux livres pour l' école , mais Bhanwari avait oublié de les couvrir . — Regarde , Bhanwari ! dit Bablu , son petit frère , qui venait d' avoir un éclair de génie .",0,0,1,0
"id1214","— Quoi donc ? interrogea Bhanwari en regardant par la fenêtre . -bas , fit Bablu en désignant un figuier . Trois cerfs -volants couleur arc-en-ciel étaient accrochés dans les branches du figuier . Du violet , de l’ indigo , du bleu , du vert , du jaune , de l’ orange et du rouge scintillaient au soleil . — Bien joué , Bablu !",0,0,1,0
"id1215","s' écria Bhanwari . On peut couvrir deux livres avec un cerf -volant . Avec trois cerfs - volants , on pourra donc en couvrir six . — Mais Bablu , n' oublie pas qu' il y a d' autres livres . On a trouvé de quoi en couvrir six sur les dix . Mais comment va - t - on faire pour les quatre autres ?",0,0,1,0
"id1216","C' est alors qu' ils entendirent un marchand ambulant dans la rue : « Demandez des cacahuètes ! Qui veut des cacahuètes ? Demandez des cacahuètes ! — Eh , Moongfali Mamu ! cria Bhanwari . — J' ai besoin d' aide . -vous du papier pour couvrir mes livres d' école , s' il vous plaît ?",0,0,1,0
"id1217","— Tiens , mon petit , dit Moongfali Mamu à Bablu en lui donnant deux feuilles de journal . — Bablu , avec une feuille de journal nous pourrons couvrir deux livres . Avec deux , nous en couvriront quatre . Six plus quatre égale dix . On a ce qu' il faut ! — Oh , où as - tu trouvé tous ces livres aux couleurs de l' arc -en - ciel , Bhanwari ? lui demandèrent ses camarades de classe le lendemain . — Je les ai trouvés grâce à l’ intervention magique de Moongfali Mamu et d' un figuier arc-en-ciel , répondit Bhanwari .",0,0,1,0
"id1218","Regarde , Chuchu Manthu ! Chuchu Manthu se tourne dans la direction que Preet a indiqué . -ci en profite alors pour engloutir ses chips . Il se fait toujours avoir de la sorte ! Chuchu est le surnom que Preet lui a donné . Manthu signifie « grand oncle » en konkani . Chuchu Manthu est la personne la plus gentille que Preet connaisse . C' est aussi son meilleur ami . Un jour , Preet aperçoit Chuchu Manthu prendre des poignées de bonbons dans un bocal et les jeter par la fenêtre de sa chambre . Elle l' observe avec stupéfaction se dissimuler ensuite sous le rebord de fenêtre en pouffant de rire . Des cris de joie s' élèvent dans la rue .",0,0,1,0
"id1219","Il y a une école au bout de la rue , Lorsque la sonnerie du déjeuner retentit , Chuchu Manthu jette discrètement des bonbons aux écoliers qui passent sous sa fenêtre . Après le déjeuner , Chuchu Manthu retourne à son bureau muni de sa sacoche . Lorsqu' il passe devant les enfants en train de jouer , il ne les regarde pas . Ces derniers ne peuvent pas deviner que la main qui leur jette des bonbons tous les jours est celle de cet homme mince et sérieux tout de blanc vêtu . Mais un jour , Chuchu Manthu ressent une douleur intense à l' estomac . Tandis qu' on le conduit à l' hôpital , il serre la main de Preet une dernière fois . Désormais , Preet s' installe dans la chambre vide de Chuchu Manthu . Le tapis de yoga de celui -ci est sur le sol . Preet se remémore la fois où , il y a longtemps , elle est entrée dans sa chambre et y a découvert une longue paire de jambes qui se balançaient dans les airs . Au secours !",0,0,1,0
"id1220","-elle alors hurlé . Chuchu Manthu est à l' envers ! »   . Sa grand-mère , Amma , et sa maman , Mhavey , s' étaient précipitées dans la chambre et avaient éclaté de rire . — Mais non , voyons , il n' est pas à l' envers , avait dit Amma . — Il fait du yoga , avait ajouté Mhavey . — Du goga , avait répété Preet . Puis , elle avait observé , ébahie , Chuchu Manthu soulever son corps avec les paumes de ses mains , tel un oiseau prêt à prendre son envol . Preet cligne des yeux . Personne ne peut ressentir le vide immense qu' a laissé Chuchu Manthu dans son cœur . Où est Chuchu Manthu ?",0,0,1,0
"id1221","se demande Preet . Où est passée sa gentillesse ? Elle inspecte sous le tapis de yoga . Elle cherche dans le tiroir de la table de chevet . Puis , elle se lève , se dirige vers l' armoire et l' ouvre . Une chemise blanche dégringole d' une étagère et atterrit sur la tête de Preet . Chuchu Manthu possédait deux chemises blanches et deux pantalons blancs . Il les portait tous les jours à tour de rôle . Maintenant , il ne reste plus qu' une chemise blanche et un pantalon blanc dans l' armoire . Parfaitement repassés . Preet plie soigneusement la chemise et la replace sur l' étagère .",0,0,1,0
"id1222","C' est alors qu' elle découvre le bocal plein de bonbons de Chuchu Manthu ! Les larmes de Preet coulent en silence dedans . Une sonnerie retentit au loin . C' est l' heure de la pause déjeuner à l' école . Les enfants vont bientôt passer sous la fenêtre de Chuchu Manthu . Mais il n' y a plus personne pour leur offrir des bonbons , désormais . Mais si , il y a quelqu' un ! Preet se précipite à la fenêtre . Elle prend plusieurs poignées de bonbons dans le bocal et les jette par la fenêtre . Puis , elle se dissimule sous le rebord de fenêtre en gloussant de rire . Des cris de joie retentissent dans la rue .",0,0,1,0
"id1223","-C Olivo . -tu que le soleil et toi , êtes composés pareil ? Nos corps sont constitués de minuscules choses appelées "" atomes "" . Les atomes sont partout ! On en trouve dans les objets et les animaux , dans les livres , les routes , les océans , le Soleil et dans tout l' univers . Les atomes se rassemblent et se séparent . C' est ce qu' il se passe dans ton corps , dans le mien , dans le corps de chaque individu et de chaque chose que tu rencontres ! Whizz ! Whooosh ! Ils sont gorgés d' énergie . La même chose se produit dans l' espace , où l' on trouve du gaz et de nombreuses particules de poussière , flottant dans l' atmosphère .",0,0,1,0
"id1224","Dans certains endroits de l' univers , une multitude de particules de poussière se regroupe , formant alors un nuage . Plus le nuage grandit , plus il devient lourd . Tous les atomes se trouvant à l' intérieur commencent à fusionner ensemble . Et lorsque le nuage devient trop lourd , PFFFFFF , il s' écroule ! Les atomes se rassemblent rapidement au centre du nuage et se serrent si fort qu' ils se collent entre eux , formant de plus gros atomes . Cela produit de la chaleur et de la lumière . Lorsque deux atomes d' hydrogène et d' hélium fusionnent ensemble , de l' énergie se produit . Et quand des millions d' atomes font la même chose , une très grosse boule d' énergie brillante et brûlante se forme . C' est alors la naissance d' une étoile ! Depuis la planète Terre , les étoiles nous paraissent minuscules . Mais en réalité , elles sont ENORMES !",0,0,1,0
"id1225","-tu quelle étoile est la plus proche de nous ? Le Soleil ! Le Soleil est grand , brillant et donne beaucoup de lumière . Toutes les autres étoiles dans le ciel sont également des boules brûlantes comme le Soleil . Certaines sont même plus grosses que lui , mais elles sont TRES TRES loin . C' est pourquoi elles paraissent si petites à nos yeux . Si tu commences à compter les étoiles dans le ciel , tu y passeras toute la nuit . Et même la nuit suivante ! Il y a TELLEMENT d' étoiles dans le ciel ! Et celles -ci sont uniquement celles que nous pouvons voir .",0,0,1,0
"id1226","On en trouve des TONNES dans l' univers ! Des jeunes étoiles , des plus vieilles , des grosses et des petites , des étoiles brûlantes ou même glacées , et même des étoiles colorées ! Les Etoiles Géantes Rouges brillent fortement et de couleur rouge . Les Naines Blanches sont des étoiles blanches extrêmement chaudes . Les étoiles peuvent aussi être jaunes ou bleues ! Les étoiles changent de couleur en vieillissant . Le Soleil est actuellement jaune . Quand il vieillira , il deviendra plus rouge et grossira , s' étirant comme un ballon . Ensuite , il rétrécira et deviendra blanc . Les étoiles explosent aussi ! On les appelle les "" Supernovae "" .",0,0,1,0
"id1227","Elles produisent beaucoup de poussière , du gaz et des atomes : tout ce dont est composée une étoile ! Nous ne verrons pas le Soleil changer de couleur car les étoiles vivent des milliards et des milliards d' années . Le Soleil est une jeune étoile . Il n' a que 4,6 milliards d' années . L' étoile la plus ancienne que l' on connaît est âgée de 13,2 milliards d' années . Et l' univers a 13,8 milliards d' années . Tout est grand lorsque l' on parle des étoiles et de l' univers . Le Soleil est si gigantesque que plus d' un million de planètes Terre pourraient s' y loger à l' intérieur . La planète Terre est tellement énorme que des milliards de personnes peuvent y vivre . Et nous sommes tous constitués d' une multitude d' atomes , qu' il est impossible de les compter ! La prochaine fois que tu te promènes en plein jour , souviens - toi à quel point le Soleil est grand et chaud . Et la nuit , regarde les petites étoiles scintillantes en te rappelant combien elles sont grandes . En comparaison avec ce qui se trouve dans l' univers , nous sommes vraiment très petits !",0,0,1,0
"id1228","Je suis comme je suis ! Ce soir -là , tous les moutons rentraient gaiement à la bergerie . Enfin , presque tous ... Matko , lui , était trop gros pour passer par le nouveau portail de la ferme . Cela faisait une semaine qu' il dormait à la belle étoile , et il allait encore devoir passer la nuit dehors . Fichu portail ! Ce n' était pas juste .",0,0,1,0
"id1229","Le mouton qui faisait du yoga dit à Matko : « Mets - toi au yoga , ça te fera maigrir et comme ça , tu pourras passer par le portail . »   . Le lendemain , Matko se mit au yoga . Les jours passèrent ...   . Mais Matko était toujours trop gros pour passer par le portail . Le mouton qui faisait du jogging lui dit : « Mets -toi au jogging , ça te fera maigrir , et comme ça , tu pourras passer par le portail . »   .",0,0,1,0
"id1230","Matko se mit donc à courir tous les jours . Mais au bout de plusieurs jours , il était toujours trop gros pour passer par le portail . Le mouton qui faisait de la natation lui dit : « Mets - toi à la natation , ça te fera maigrir , et comme ça , tu pourras passer par le portail . »   . Matko se mit donc à la natation ...   . Mais il était toujours trop gros pour passer par le portail ! Bunni , le mouton qui faisait du vélo , s' arrêta devant Matko . Mets - toi au vélo , ça te fera maigrir .",0,0,1,0
"id1231","Si après ça , tu ne réussis pas à passer par le portail , je mange ma casquette ! »   . Matko en avait assez . Ça suffit , maintenant . Je veux juste pouvoir rentrer dans la bergerie , moi ! Il réfléchit moment . un   long   Puis il se mit en route . bout de quelques jours , Matko rentra à la ferme .",0,0,1,0
"id1232","Il avait une idée en tête ...   . Et des OUTILS ! Le lendemain matin , Matko se réveilla dans sa bergerie préférée . Les autres moutons n' en revenaient pas . — Maiiis tu n' as pas perdu un gramme ! bêlèrent Comment as - tu fait pour entrer dans la ferme ? — Oh , j' ai juste agrandit un petit peu le portail , répondit Matko en souriant de toutes ses dents . Je suis en bonne santé et je me sens bien ... comme je suis !",0,0,1,0
"id1233","« Pschitt ! » cria un homme au volant d' un scooter . « Pschitt ! C' est un chien errant , ne le touche pas ! hurla une maman . « Pschitt ! Tu fais peur à mes clients ! vociféra le patron d' un bar . Le petit chien marron alla se réfugier dans un coin sombre . Tout le monde lui disait toujours « Pschitt !",0,0,1,0
"id1234","Il se dit que ça devait être son nom . Pschitt n' avait pas toujours été un chien errant . Il avait vécu au sein d' une famille dont le petit garçon piquait des crises de colère tout le temps . Fais le beau ! » « Donne la patte ! » « Va chercher ! »   Mais Pschitt ne savait rien faire de tout ça et il avait peur . Le petit garçon se lassa vite de Pschitt . Il voulut un autre jouet . Un jour , le père du petit garçon laissa Pschitt à un arrêt de bus .",0,0,1,0
"id1235","Pschitt attendit très longtemps qu' il vienne le rechercher . Mais il ne revint jamais . Pschitt apprit à chercher de la nourriture dans les poubelles . La crasse recouvrit bientôt son beau pelage . Au début , il faisait beau et chaud . Puis , il fit froid et humide . Frigorifié et affamé , Pschitt dormait sur une montagne de détritus . Un jour , Pschitt aperçut Adit dans la rue . Le petit garçon s' approcha de lui et l' observa . Puis , il sortit une boîte à déjeuner de son sac à dos dans laquelle il restait des petits pains .",0,0,1,0
"id1236","À partir de ce jour - là , Adit vint tous les jours partager son repas avec Pschitt . Au début , Pschitt avait peur . Il attendait qu' Adit parte pour se jeter sur la nourriture . Mais bientôt , Pschitt se mit à japer et bondir de joie lorsqu' il reconnaissait le bruit des pas d' Adit . Un jour , alors que le petit garçon rentrait chez lui , Pschitt le suivit . À chaque fois qu' il se retournait , Pschitt se cachait derrière un chariot ,   un arbre ,   un scooter . Adit fourra ses mains dans ses poches et se mit à siffloter . Papa , regarde , nous avons un invité . Est -ce qu' il peut rester avec nous ? » demanda - t - il en arrivant chez lui .",0,0,1,0
"id1237","Pschitt accompagnait Adit partout . Il attendait assis devant la salle de bain quand Adit prenait sa douche . Et il attendait couché devant la porte de l' école quand Adit était en classe . Pschitt avait peur que son ami le quitte et ne revienne jamais . Une année passa . Pschitt et Adit étaient devenus les meilleurs amis du monde . Pschitt avait compris que quand Adit partait , il revenait toujours . Et Pschitt avait un nouveau nom ...   . « Toffee , rends -moi mon livre ! »   .",0,0,1,0
"id1238","C' est aujourd'hui mon anniversaire , et je veux m' amuser ! Je voudrais fêter ça avec la Lune , le Soleil et toutes les étoiles ! – et avec mon chat bien sûr …   2 . En me réveillant ce matin , devinez ce que je vois … Une fusée était là qui m' attendait ! J' ai failli m' évanouir de joie . La fusée est prête à partir , Vite ! mes bagages sont prêts . BraaaaouumMM ! Elle décolle et fonce dans le ciel , Je suis la capitaine Julia , cosmonaute ! Mon chat miaule et tremble de tous ses membres , et moi j' en ai la tête qui tourne . En quelques minutes à peine , nous voilà bien loin de la Terre . Six heures plus tard , j' approche de ma nouvelle résidence qu' on appelle la Sation Spatiale Internationale J' ai hâte de découvrir cet endroit !",0,0,1,0
"id1239","boing ! Nous bondissons sans effort , mes jambes sont légères … En moins d' une seconde , nous avons la tête à l' envers ! Et puis nous flottons dans l' air , un peu par - ci un peu par - là . On dérive d' un côté ou de l' autre , dès qu' on se penche un peu . Ooooups ! Mon menu s' est renversé et les samoussas que j' avais pourtant si bien préparés se promènent dans l' espace ! Ils flottent dans le vide , avec les oignons et la sauce ! Il faudra que je me contente , du repas emballé « spécial spatial » . Mes cheveux sont tout poisseux et mes vêtements tout froissés . Mon chat essaie de me nettoyer d' un coup de langue , je crois qu' un bon bain vaudrait mieux . Mais voilà : dans l' espace , pas d' eau courante au robinet ! Juste un peu d' eau sur un gant de toilette et je me frotte le bout du nez .",0,0,1,0
"id1240","Je presse le tube de shampoing et je m' en frotte les cheveux un moment . Un dernier coup de peigne , ouf , mes cheveux sont tout propres . J' ai enfilé un scaphandre pour un voyage très spécial . Regardez comment je vais marcher dans l' espace ! À petits pas prudents je me risque dehors , Je ne vais pas vite , c' est dangereux . Tout est silencieux , sombre et glacé , je reste reliée au vaisseau . Les étoiles scintillent très fort , elles semblent si proches ! On dirait que la Lune me sourit pour me dire : « Joyeux anniversaire , chère Julie ! Maintenant il faut que je me repose , après toute ces émotions . Voyager dans l' espace est épuisant ; J' ai eu un peu peur , mais c' était le meilleur moment . Voilà l' endroit où je dois dormir , mon lit spécial pour quelques jours .",0,0,1,0
"id1241","J' adore me glisser dans ce sac de couchage , bien installée , avec mon chat tout près . Je me réveille un peu plus tard , pas une minute à perdre : mais d' abord se brosser les dents sans mettre partout du dentifice ! Je veux parler à mes copains et copines , avec mon ordi portable que j' ai branché . – Allo , c' est qui ? crie une voix – C' est moi , Julie , je vous appelle de l' espace ! ' Je leur raconte tout ce que j' ai fait , les merveilles de l' espace que j' ai vues et la Terre qui paraît à la fois proche et lointaine par les hublots de la station spatiale . Après deux mois passés dans l' espace il est temps de penser à revenir Je vois des enfants comme moi qui ne demandent qu' à partir dire bonjour à la Lune … Si toi aussi tu veux faire ce voyage , prépare -toi , fais tes bagages . Mon chat et moi nous revenons ce soir ! Ce sera bientôt ton tour peut - être …   16 . Le savais - tu ?",0,0,1,0
"id1242","- Pour aller dans l' espace , il faut s' installer dans le tout petit habitacle d' une grande fusée . Il existe différentes sortes de fusées , mais la plus habituelle ressemble un peu à celle que prennent Julie et son chat dans notre histoire . La fusée les emmène à la Station Spatiale Internationale ( ISS ) , où Julie va séjourner quelques mois . Pour revenir sur Terre , on utilise un vaisseau russe appelé Soyouz . - Des vaisseaux venus de la Terre ravitaillent régulièrement l' ISS en lui apportant des réserves d' eau et de nourriture , ainsi qu' un tas de choses dont les cosmonautes ont besoin . Julie doit faire très attention à l' usage de l' eau dans la station spatiale , chaque goutte est précieuse . Encore plus étonnant … – Julie , son chat et tous les objets flottent comme des ballons dans l' ISS . Tout ce qui n' est pas bien attaché flottera parce que la pesanteur n' existe pas dans l' espace . Cela se produit parce que la station spatiale et tout ce qu' elle contient sont constamment en train de tomber vers la Terre . C' est cette chute qui fait que Julie se sent toute légère . Mais si la station tombe , comment se fait - il qu' elle ne s' écrase pas sur la Terre ? C' est parce que notre planète est ronde et que pendant que tout tombe sans cesse dans l' ISS , la surface de la Terre qui est courbe s' éloigne progressivement , de sorte que la station ne rejoint jamais la surface de la notre planète . – il n' y a pas de robinet dans l' ISS parce que l' eau ne peut pas couler en l' absence de pesanteur . Par conséquent Julie doit utiliser un shampoing spécial qui n' a pas besoin d' être rincé , et un dentifrice qu' elle peut avaler . Si Julie laisse ouverte une poche d' eau par inattention , des gouttes vont se mettre à flotter partout dans l' espace de la station puis se réunir pour former une grosse boule d' eau !",0,0,1,0
"id1243","-C Olivo . C' est une belle journée ensoleillée au marché du village . Il y a beaucoup de gens , de couleurs et de choses qui se passent . -tu pouvoir trouver ces choses ?",0,0,1,0
"id1244","Une sandale égarée . Trois oiseaux . Un panier rempli de bananes . Deux petits voleurs qui s' enfuient en courant .",0,0,1,0
"id1245","Un sac de courses multicolore . 6 .Deux femmes avec des fleurs dans les cheveux . C' est une belle journée ensoleillée au marché du village .",0,0,1,0
"id1246","Il y a beaucoup de gens , de couleurs et de choses qui se passent . -tu pouvoir trouver ces choses ? Un gros colis marron . Un chat poursuivant une souris .",0,0,1,0
"id1247","Quatre têtes de poisson . Une petite fille dégustant sa glace . Une grande roue . Une petite cloche .",0,0,1,0
"id1248","Papa , le père de Pattu , récupéra le relevé de notes de Pattu des mains de Miss Anuradha , avec un sourire radieux comme si on venait de lui offrir une grosse boîte de chocolats . La fois précédente , Pattu avait fabriqué un avion en papier avec son relevé de notes . Il avait dit qu' il l' avait envoyé vers la maison . Mais le relevé n' est jamais parvenu à destination ... Comme c' est bizarre ! Peut - être que le moineau perché sur l' arbre pourrait t' expliquer qu' il s' est construit un petit nid douillet avec , ou que le vendeur de cacahuètes pourrait te raconter qu' il a fabriqué un joli cornet avec . Cette fois , Papa était venu en personne récupérer le relevé de notes . Mais à mesure qu' il le lisait , son large sourire disparaissait . Il n' avait plus la banane du tout !",0,0,1,0
"id1249","3 sur 10 en lecture . Ses sourcils s' entrechoquèrent comme des taureaux en plein combat . 4 sur 10 en récitation . Sa tête oscilla de gauche à droite comme un arbre en pleine tempête . 2 sur 10 en orthographe . Il souffla comme une locomotive hors d' haleine . Sur le chemin du retour , Papa se dit que , cette fois , le relevé de notes devait être transformé non pas en avion en papier , mais plutôt en fusée , et qu' il fallait le lancer à plusieurs galaxies de là . Qu' allait donc penser Mummy , la maman de Pattu ? Elle qui avait toujours été la première de sa classe !",0,0,1,0
"id1250","Shambavi , une amie de Pattu , les rejoignit en courant et offrit un caramel à Pattu . — C' est pour te remercier de m' avoir prêté tes crayons hier , fit - elle . J' avais oublié les miens . On parie combien que Pattu est rentré à la maison sans ses crayons , se dit Papa . Un peu plus loin , un groupe de chiens vinrent à leur rencontre en remuant la queue . Pattu s' accroupit et leur tapota la tête . — Euh ... j' ai donné à Kalu , Chintu et Bintu les ... hum ... puris qu' il y avait dans ma boîte à déjeuner , bredouilla — Et ta mère est ravie que tu lui en demandes parfois davantage , se dit Papa .",0,0,1,0
"id1251","Si elle savait qui engloutit ses petits pains frits ! Ils étaient parvenus à proximité de la maison , lorsque Das Uncle , le voisin , interpela Pattu : — Bonjour , Pattu , lança Je n' ai pas besoin de médicaments , aujourd'hui . — Bah , nous non plus , se dit Papa . C' est quoi cette histoire de médicaments ? — J' ai demandé à votre fils d' aller m' acheter des médicaments au coin de la rue , expliqua Das Uncle . Il rapporte toujours la monnaie , sans se tromper . Vous pouvez être fier de lui . — Alors , et ce relevé de notes ?",0,0,1,0
"id1252","interrogea Mummy tandis qu' ils venaient de rentrer . Quel terrible choc ! s' écria Papa en fermant les yeux . Pattu voulut disparaître dans un trou de souris . — 9 sur 10 en partage , indiqua Papa , 10 sur 10 en gentillesse et 11 sur 10 en respect . Le visage de Pattu s' éclaira et celui de Mummy s' illumina de bonheur . Ils étaient tous les deux enchantés . Mummy vint s' asseoir à côté de Pattu . — Voici mon vrai relevé de notes , dit Pattu . — 12 sur 10 en honnêteté , indiqua Mummy en souriant . Personne ne pouvait avoir un aussi bon relevé de notes que toi !",0,0,1,0
"id1253","10 jours avant la rentrée , j’ ai rêvé que mon école était en chantier . Pendant les vacances , les anciennes constructions avaient été détruites . Des murailles en pierre de taille remplaçaient la clôture de béton . Une tour avec des créneaux s' élevait dans la cour . À l’ entrée , le pontlevis n' était pas encore terminé . 9 jours avant la rentrée , j’ ai rêvé que j’ arrivais à l' école avec un peu de retard et que je cherchais ma classe sans pouvoir la trouver .",0,0,1,0
